"huid","Tabloid_dict","Non_tabliod_dict"
6118817112,0,0.00313
5018579140,0,0
3707718569,0.00276,0.00276
2482619350,0.0113,0
2151591276,0,0
4105778468,0,0
4484272822,0.00431,0
4794540908,0.00503,0
5552554509,0.00249,0.00499
4087066208,0,0.00617
1952525160,0,0
5044083902,0,0
4610921287,0.00694,0
4787276367,0.01911,0
2781383935,0.03191,0
3230940634,0.01087,0
3347532146,0,0
2646536544,0.00621,0.00621
5989294137,0.0037,0
4690347166,0.00922,0
3243155464,0.01408,0
3968198390,0,0.00671
5952036525,0,0
4647124393,0,0
3744635449,0.00376,0.00376
5752510319,0.01375,0.01031
5999469398,0,0.00549
3182301107,0.0051,0.00255
4848308888,0.00893,0
3740032979,0.01124,0
5391728820,0.00649,0.00325
3824379937,0.00821,0.00164
5290571637,0,0
2899005568,0.02439,0.00488
5020247281,0,0
3399114227,0,0.0087
5653806271,0.02128,0
6074472580,0.02479,0
2870456831,0,0
2389359940,0,0
5706413872,0.01519,0.00253
5832571769,0.00658,0
5747179925,0,0
5241305821,0.00571,0
4869583935,0.00505,0
4065720760,0,0
2704501021,0.00431,0
4022655495,0.01303,0
3578875342,0.00224,0.00224
3783609894,0.01705,0
2175230305,0,0.00913
5657921838,0,0.00427
6121049622,0,0.00714
5273997360,0,0
2265632017,0,0.00746
2721402538,0.01246,0
2360257124,0.00352,0
2089501513,0,0
3442157855,0.0042,0
5758566948,0.0022,0
3403242786,0,0
2655271299,0,0
4918272732,0.00812,0.00148
4549850031,0.00862,0
1898494588,0,0
3814221947,0.00671,0
4107686912,0,0
4268702244,0.02013,0
3313614824,0,0
5886798572,0,0.00535
3709242488,0,0
3400564035,0.00683,0.00228
4173980392,0,0
2207819601,0.01408,0
3451318276,0.012,0.004
4979663724,0,0
1943999571,0.00697,0
1928357981,0,0
5644387831,0.00383,0
3770235762,0,0
4299540360,0,0
2852796416,0.00775,0.0155
3475909723,0.00847,0.00424
2694061428,0.00571,0.00571
5343062550,0.00568,0
4550954125,0,0.00324
3515768582,0.01987,0
5934498247,0,0.00943
5414617847,0.00905,0.00452
5813458529,0.00781,0.00781
5064338174,0,0
2507031760,0,0
3195218718,0,0.01563
5572462468,0.00556,0
4271120252,0,0.01198
3618668246,0,0
3761448071,0,0
2816725167,0,0.00397
3441846706,0.02,0
4205774545,0,0
5573125461,0,0
4727468777,0.0122,0.0061
3739192403,0.00293,0
5165095119,0,0.00662
5505961140,0,0.00634
4070181951,0.02564,0
5288117953,0,0.00431
2198665248,0.00465,0.00233
5216668378,0.00719,0
2784725070,0.00922,0.0023
5704141690,0.00538,0.00358
4756714619,0.03571,0.03571
5173213024,0,0
2773582026,0,0.00422
2572578735,0,0
4662505641,0,0
5464165684,0,0
6099129934,0,0
5327064245,0.00652,0.00186
4905526236,0,0.00621
2882083556,0,0
2874286398,0,0
4452179296,0,0
2957767566,0.0084,0
5764979514,0.00112,0.00781
1957653584,0,0
2882315607,0,0
3462627946,0,0
4443496062,0.00526,0
4531389426,0,0
5533616072,0.00993,0
4474443472,0.02817,0
5829536722,0,0
4357210714,0.01119,0.00559
5458978978,0,0
2377599590,0.0061,0
3243280502,0,0
4217327720,0.00893,0.00223
4920904809,0,0
2060328828,0.00752,0.00376
5213657976,0.0123,0
3478614882,0,0.00556
2627085461,0.0339,0
6068117090,0.00437,0.00873
5040709802,0.00704,0
4976803143,0.00917,0
5690529259,0,0
3110753074,0.00368,0
5755182097,0,0
3665703354,0.01064,0.01064
2099610982,0.01408,0
5608964117,0,0
5626233258,0,0
4811071215,0.00475,0.01663
6111692518,0.00543,0
3219212030,0.01742,0
2633343619,0.00483,0.00966
5655439182,0,0.02381
3078559086,0.00793,0.00264
4743982032,0.01613,0
2400835400,0,0
4724831374,0.00344,0.01031
4893859581,0.02182,0
2059588062,0,0
5952736487,0,0
6117909364,0.00935,0
4255393503,0.00592,0.00592
5116510815,0.0061,0.0061
3807887976,0,0.00446
4716722988,0,0
1939014273,0,0
5925647109,0,0.00862
2986513635,0.03571,0
5589655233,0,0.00738
4231809950,0,0
3891340912,0.00781,0.0026
3231059672,0.01304,0
4447958595,0,0.01538
2589424965,0.00966,0
3055997949,0.0061,0.0122
4696869458,0.00282,0.00282
4190340665,0,0
3966257567,0,0
5719888889,0.04054,0
3594712239,0,0
5796913668,0,0
4221230860,0.00521,0
2742557398,0.00813,0.00813
4254162198,0.00321,0.00321
5372642508,0.00474,0
3051522192,0,0
2885018462,0.00766,0.00383
6067770630,0,0.00667
4160722660,0.00559,0.01676
5855427697,0.0026,0.00781
5964168993,0.01519,0
2908403215,0.00118,0.00355
5748824720,0.00781,0
5556836941,0,0
2958496014,0.02013,0.01342
6008524817,0,0
4315594555,0,0
4400597564,0,0.00126
5026556235,0,0
5567634650,0,0
5045997000,0,0
3924203647,0,0.00746
3148636361,0.00671,0
4155462726,0,0
3176804007,0,0
3510125098,0,0
2207744221,0,0
2435247948,0,0
3569215368,0.00772,0
2572681235,0,0
2728311717,0,0.03448
5777225320,0.00709,0.01418
4923253472,0.02235,0.00559
5049301468,0.0122,0.0061
4208324874,0.01905,0.00476
2730450988,0.02941,0
5095021303,0,0
2116459774,0.01587,0
4678891595,0.01829,0.0061
5614705697,0,0
5316966067,0,0
4982824971,0,0.00917
2414306904,0,0
5000259340,0.00465,0.00233
4878769047,0.01724,0
2795895860,0.0069,0.01379
2900392890,0,0
2914297587,0.0098,0
4303615061,0.00477,0.00239
4033035010,0,0
2651587732,0.0076,0
2928627544,0.03704,0
3862994677,0.00822,0.00274
2113596157,0.00478,0
5338031636,0,0
1981989143,0,0
2777046463,0.00181,0.00361
5917171463,0.02273,0.02273
4302312372,0,0
5307005352,0,0.00769
5728998925,0.00844,0.00422
3028333619,0.0101,0
5556987159,0,0
5877479449,0,0
5177546776,0,0
2017741096,0.00367,0.00092
3219465662,0.00398,0.00398
4430441579,0.01633,0
3886647236,0.01478,0
4667054343,0.0129,0.0129
5756238459,0.01075,0
2177586732,0,0
2101772525,0,0
2468511817,0.00204,0.00409
5056459906,0,0.00506
5663213748,0.00703,0.01171
3200252429,0,0
4727283223,0,0
3472639806,0.00709,0.00284
4577691357,0,0
5270550978,0.00229,0.00915
5990505433,0.01258,0
3498690363,0.0113,0.00565
3796371994,0.00418,0.00209
1869692162,0.00312,0.00312
2716100147,0,0
5779880511,0,0
2383612396,0,0
6082556639,0.00144,0.00144
5018730130,0,0
4650200099,0.01626,0.00813
5869498368,0,0
3495117688,0,0
5549490485,0.00637,0
4516831118,0.00295,0
4152561205,0,0
2166746752,0.00524,0.00262
4047662928,0,0
2691307695,0.00529,0.00529
4475237204,0.00637,0.00637
4740520811,0,0.00741
5039628411,0.00787,0.00787
5725092104,0.00593,0.00297
4244023630,0,0
4616392421,0.01255,0
2950296256,0.0137,0.0137
3907008174,0,0
5849313858,0.0035,0
3605282982,0.00725,0.00725
3287926905,0.04167,0
3736504809,0.00338,0
2522354809,0,0
4551950121,0,0
6015889959,0,0
4983031873,0.00629,0
3264840689,0,0
5593932002,0,0.00151
5978470603,0.00498,0.00746
5376866536,0.01149,0
2840880643,0,0
2085589896,0,0
5181817012,0,0
2524075831,0,0
2857370998,0,0
6010957551,0,0
2022156485,0.00631,0
5021749571,0.00651,0.00217
2874813430,0,0
5061536727,0.01105,0.00552
1973286309,0,0.00599
4751154472,0.00568,0
4032040005,0.00334,0
5261621224,0.00559,0
5382879321,0.00366,0
3836219827,0.01038,0.00346
2058122987,0,0
3708621721,0.01685,0.02247
3044134704,0,0
4707053830,0.00556,0
4116585369,0,0
3305557336,0,0.00389
2706458251,0.01205,0
4795619054,0,0
5386559528,0.00877,0
2506514051,0,0
2348158063,0.01253,0
1901440008,0,0
2441125523,0.00806,0
4669952240,0,0
2477461471,0,0
1981653975,0,0.00513
3876437338,0.00476,0
2789698682,0,0.00243
5900129708,0.00526,0
2127322529,0,0.01325
3605283058,0,0
4593937741,0,0.00847
3808340199,0.00235,0
3919303766,0.00595,0
2007004148,0.00459,0
4205963544,0,0.01212
2556782458,0.00575,0
2914010549,0,0
3969282313,0,0.00704
4463521701,0.00462,0.00924
4165277731,0,0.00382
4788149668,0.00407,0.00407
4718855806,0,0
4901462040,0,0
4705442749,0,0.00183
3707549244,0,0
4638024698,0.0057,0
5363299912,0.0045,0.0045
3246402369,0,0
4868729550,0.02027,0
5723335073,0,0.00592
5909101153,0.04878,0.02439
2015471016,0.00402,0.01606
2784765086,0.01395,0
3730364100,0,0
3956271275,0.00872,0
5521960594,0,0
3095691916,0.01429,0
4698213065,0.00259,0.00259
4061814502,0.00524,0
2911940134,0,0
2188904899,0,0.00261
5187523491,0,0
3805287190,0.03704,0
5155675919,0.00441,0
4888464651,0.0062,0
4476464280,0.00597,0.00299
5584659490,0.00798,0
2578636435,0.02353,0.00588
4365446784,0.01709,0
4574461069,0,0
5942100813,0,0
5428316115,0.01183,0
2512162002,0.0101,0.00337
2504883263,0.00952,0
4983047187,0,0.005
5301857016,0,0
3786620267,0,0
5122803706,0,0
3730583082,0.00313,0
6029473038,0,0
5681406707,0,0
3476986014,0,0
2865360490,0,0
4985389528,0.00704,0.00352
3461703853,0,0
5491784450,0.02094,0.00524
3230437919,0,0.00758
4249208363,0.00606,0.00606
2968035959,0.0155,0
2641424459,0,0
2063912282,0.00535,0
3783162339,0,0
5125419261,0,0
3763934950,0.0022,0.0022
5757301798,0.00487,0.00243
3417168613,0.01563,0
4673751663,0.00671,0
5643135004,0.00939,0
2042761696,0,0
5813890846,0,0
1892025866,0,0
3806521480,0,0
4714154277,0,0.02051
2648923229,0.01102,0.00551
5563001139,0.00526,0.00351
5845283658,0,0
4013815589,0,0.00551
2984254492,0.00569,0.00569
5697753217,0.01342,0
4569063142,0,0
3669870264,0.0034,0
6112131654,0.00484,0
2458887115,0.01531,0
3962140712,0,0.00595
3793480831,0.01333,0
3435116974,0.00758,0
5179598859,0,0
4378481577,0,0.00543
2828852252,0.00357,0.01071
5333948231,0.00314,0
2605376705,0,0
3221299567,0.01117,0.00559
6040853562,0,0
5115706007,0.0022,0
2259720812,0,0
3197541338,0.01091,0.00727
3689940991,0.00422,0
4956862960,0.00313,0
5291479061,0,0
5195332104,0.00978,0.00733
4068192249,0,0
5760598609,0,0
3303126143,0,0
4350773962,0.00356,0
5499392512,0.01304,0.00435
2127777354,0,0
6057989346,0.00256,0
2968289520,0.01227,0
1896426796,0.0375,0
2006629311,0,0
3308725811,0.00213,0
4861588730,0.00325,0.00325
6106469950,0,0.00543
4376999324,0,0.00173
1869103486,0.01087,0
5047960535,0.02752,0
3058769226,0.00617,0
5979511257,0,0
3163205505,0.0021,0.0021
5610293426,0.00877,0
4774732943,0,0.00385
2358541663,0,0
5293052347,0.00364,0
4996832953,0,0
4740125567,0,0
6014931757,0.00202,0.01215
4802326980,0,0
4561998952,0.00332,0
2228970181,0,0.00209
3685491033,0.01311,0.00328
3401137930,0,0
5801493252,0,0
5686952073,0.0087,0.00435
4703496506,0,0
1959109014,0,0.00379
3438658170,0,0.01005
3712629063,0.00606,0.00505
4154947301,0,0.00649
4865677204,0.01852,0
5725336879,0.01389,0
4308339690,0,0
4202724058,0,0
2163732510,0,0
4974916060,0,0
5253332671,0.00893,0
4048490305,0,0
5576189186,0.01435,0.00957
4401367832,0,0
4948706838,0,0
3658115516,0,0.00704
3786430392,0.00599,0.00599
4033998407,0.00601,0
4690661881,0,0.00948
2939600186,0.01163,0
5668010227,0.01829,0
2203287633,0,0.00775
2597520700,0,0
2570894267,0.0069,0
3289255497,0,0.00862
2602253835,0.00437,0.00218
5818170957,0.00117,0.00117
3775547037,0.0125,0
2084850802,0,0.00291
2078368564,0,0
1885705722,0.00654,0
5034189479,0.0069,0
2989347181,0.00178,0.00712
2784271059,0.0056,0.0028
2387926652,0.01838,0.00368
2075206763,0.00658,0.00329
3613404179,0,0
2778832826,0.01366,0
2411025975,0,0
2835371880,0,0
3091959040,0,0.00962
2587246981,0.00704,0
2456400025,0.00385,0.00769
3786177681,0,0
3757995972,0.02079,0.01155
4462513346,0,0
4420883983,0,0.00966
3981702644,0,0.01176
2231633887,0,0
3535672441,0.02381,0.0119
2436350658,0,0.00621
3443966657,0.004,0.012
4891234219,0,0.0099
2293522347,0,0
5348254564,0.00426,0
3426761892,0,0
5552999474,0,0
3975338467,0,0
3354613240,0,0
5809092234,0.0083,0.01245
5702760388,0,0
4533052392,0.00738,0
3342343648,0.02632,0.00439
5375383625,0,0
2756973419,0.00472,0
3723517568,0.0122,0.0122
2720541897,0.01429,0.00357
1857958813,0.0625,0
4678751900,0,0
4971201298,0.0125,0
1918721526,0,0.00746
1862843716,0,0.00641
5018016087,0,0
4737942802,0.02143,0
5982146889,0.00307,0.00246
2616614918,0.00588,0
5422326039,0.0102,0
2640784891,0.01474,0
2771124273,0,0.00234
2471773821,0.00172,0.00172
4519708290,0.0102,0
4045969248,0,0
3551883494,0.00403,0.00806
5550602981,0.00735,0.00368
3957270616,0.01325,0
5638313652,0.00606,0
4675931960,0,0.01832
5362265800,0.00474,0.00948
2256981995,0,0
2530016749,0,0
5080790138,0.01402,0.00467
2461127212,0,0.00855
4717113726,0.0297,0.00495
4386235480,0.00578,0
4524627837,0.00652,0.00217
4675434598,0,0
3754642365,0.00893,0.00298
2823095598,0,0
4753791188,0.0123,0.00205
3404750194,0,0.01322
4685067525,0.01079,0
4350398731,0.01167,0
3683203255,0,0
3814564010,0.00952,0
5597244341,0.0087,0
5154428503,0,0
6135278018,0,0
3832211490,0,0
3066418762,0.00534,0.00178
4939619583,0.00806,0
5251999098,0,0
5616857707,0.00209,0.00418
2795713880,0.00281,0.00562
4257870697,0.00459,0
4834042333,0.00344,0.00688
4123966418,0,0.00472
6028158092,0.02326,0.04651
5373700774,0,0.00585
3021628334,0.00449,0
6003552798,0.0068,0
3231267273,0.00885,0
3385192442,0.01299,0
4907766562,0.0099,0
4490537164,0,0
2156793624,0.00952,0.00159
5992221101,0.00532,0
5297627177,0.00826,0.0031
4436498268,0.00242,0.00242
5754549430,0.02469,0
3969116647,0,0
1974256898,0,0
4322628017,0.00733,0.00733
5158197059,0,0.0037
2874592318,0.01661,0
4071884958,0,0.00352
3666500057,0.00654,0
5969482818,0.00444,0
3226383134,0,0.00862
2661072940,0.00524,0
3668546199,0.00995,0
5812060605,0,0
5241536704,0,0.00717
3090691797,0.00641,0
4744994938,0,0
2930587893,0.01018,0.00815
6006677260,0.05128,0
5758927490,0.01064,0
3965871822,0,0
2882368415,0,0
4084328297,0,0
2992325951,0.01,0
5457314637,0,0
4197828190,0,0
4033088859,0.00549,0.00824
3696463109,0,0.00813
5469422162,0.0061,0
4228100591,0.01132,0
5827926403,0.00629,0
3482551589,0.00215,0.00215
2092537594,0,0
3055838637,0,0
3937156596,0.00855,0.00427
6031959453,0,0
5343348467,0.00787,0.00394
2207841329,0.00573,0
5952581026,0.00478,0.01435
3233723461,0.0081,0
5980352763,0.00469,0
1998677397,0,0
2723811145,0.00641,0
2135978652,0.00808,0
5851089871,0.02206,0
4972668070,0,0
5354080803,0.03947,0
4131081999,0,0
3329600427,0.00201,0.001
2458733837,0,0.00581
2471032693,0.00457,0
5570258391,0.00211,0.00421
5212335840,0.01083,0
3468002281,0,0
3046707711,0,0
1975810281,0,0
2133270361,0,0
2406749848,0.02273,0
4505553039,0,0.00541
4070298617,0,0
2906875604,0.01099,0.00549
4204915554,0,0
2158364716,0.01587,0.00635
2172338139,0,0.00741
5221131940,0,0.02469
4053713923,0,0.01198
3024186189,0.0098,0
4773456482,0,0
2555786502,0,0
2065109623,0,0.016
5875789940,0.00258,0.00086
2374918170,0.02247,0
5247176102,0,0
5726818439,0.00563,0
4606094613,0,0
4993524031,0.00337,0.00673
2428137453,0.00339,0.00339
1925940847,0,0.01103
3289181102,0,0
2286374184,0,0
2420690475,0.00917,0
3404166104,0.00498,0
1929025073,0.00448,0.00448
4732020910,0.00526,0.01053
5447276634,0,0
3867156627,0.0027,0.0027
6085972226,0,0
4399131097,0.00649,0.00649
2743977258,0.00431,0
3548806944,0.00546,0
2592894968,0.00471,0
5903811751,0,0
2402404843,0.01163,0.01163
4984696003,0.00844,0
5255111266,0,0.00204
5295188822,0,0
2762676993,0,0
2819431469,0.00858,0.00343
3723682797,0.00478,0
3582478121,0.00952,0
2320247089,0,0
2328149068,0,0.00893
3990180032,0.00505,0.00253
5828717528,0.00791,0.00395
4104288503,0.00415,0
2899080770,0.0068,0
3884593582,0.01515,0
5411054352,0.00459,0
4948511152,0,0.0049
2942738498,0,0
2888018351,0.03226,0.01613
4967196338,0,0
3039625704,0,0.00146
2070348303,0,0
5133302189,0,0
2123591052,0,0
5127019649,0.01549,0.00221
3952282622,0.00926,0
3321679008,0,0
5166317984,0.01382,0
3624900445,0,0
3504326313,0,0.01031
5353731117,0,0
2805873673,0.01242,0
4244546121,0.00599,0
5871551784,0.004,0
4439244457,0,0.00336
2804202344,0,0
4436367188,0.02069,0
6122384699,0,0
5513791874,0.0056,0
4714729939,0.00265,0.00265
3596400167,0,0
3760218702,0,0.00149
1878378167,0.00302,0
4128916645,0.0061,0
3513584165,0,0
3308447951,0.01322,0
3538587225,0,0.00649
2305514155,0.0036,0
5320790186,0.00769,0
2731691370,0.00995,0.00498
4890488380,0.02239,0.00746
5172040640,0.00469,0.00469
5556048887,0.00262,0
5083088560,0.00433,0.00433
2548371274,0.01961,0
3890313958,0,0.008
3388230226,0,0
2421483394,0,0
5042040101,0.01786,0
5903681774,0.00694,0
2783771616,0.01099,0
5894211082,0,0.00308
3963985314,0.0051,0
4106258443,0,0
5840990351,0,0.00694
5418846236,0.00562,0
3165687417,0,0
3070664751,0,0
4528995451,0.00297,0
2352890023,0.01255,0.00209
4765171216,0,0
3313203274,0.01408,0
5281264965,0,0
2197449749,0.00699,0
2013146628,0,0
4192813852,0.00239,0
4394609999,0.00629,0
6093709576,0,0
5296064773,0,0.00599
2390247218,0.00238,0.00238
5374799019,0.00196,0
3580454632,0.00538,0.00269
3857336891,0,0
2337451824,0,0
3272225533,0,0.005
5295206118,0.00577,0.00577
6002698196,0.01942,0
2180913912,0,0
2948940118,0.00493,0
4385740435,0,0
4411288673,0.00283,0.00283
3355798253,0.00118,0.00235
4290373814,0.0026,0
4043060727,0.00491,0
3813134802,0.0022,0.0022
2261555137,0.01714,0.00571
2231820671,0.00204,0.00816
5587938406,0.00478,0
4819855097,0,0.00552
4661635639,0.01818,0
4366831430,0.0068,0
6108546595,0.00488,0
5240737676,0.00267,0
2813062344,0.0024,0.0024
2974352320,0.00521,0
1872491774,0,0.00888
3018343625,0.01333,0
5492288243,0.01211,0
4231940195,0,0.0022
2184345369,0,0
4166740256,0,0
6119815380,0,0.00227
3839646997,0.00254,0.00254
5825699020,0,0
4899168826,0.00358,0.00358
5816047366,0.00459,0
6063410527,0.00688,0.00459
3470854967,0.00593,0.00297
5366195720,0,0
5776280521,0.00218,0
6046861629,0.0098,0
3304980789,0,0
5500101001,0,0
2606508881,0,0
2518722164,0.01835,0
1887544252,0,0
6132021208,0,0
4467196363,0.00423,0
2888831438,0.01153,0.01729
3405634911,0,0
5094074312,0.00806,0
3246979415,0,0
5646137921,0,0
3575561141,0.00906,0.00302
5096418770,0,0
5585952581,0,0.0045
1866378930,0,0.00493
3912326377,0.00538,0
3742774147,0,0
2835830966,0,0.00407
3224570297,0,0.01852
2204894759,0.00816,0.00612
5529022538,0.0034,0
3916909478,0.00885,0
3424851527,0.0042,0.0042
3769847583,0,0
3062632750,0,0
3457057548,0.01,0
3489324214,0.01111,0.01667
2165907383,0.01449,0
2694524488,0.00431,0
3349378720,0,0
5113144051,0.01167,0
6025859454,0,0
3124330009,0.01705,0
3961516189,0,0
3341410374,0,0
2024548567,0.00503,0.00503
2061263706,0.01093,0
2723421853,0,0
4684840875,0.00476,0
5294515059,0,0.01379
4954411279,0,0
2843936094,0.00866,0
5824526106,0.00469,0.00469
3709013697,0,0
4388880417,0,0
1873150655,0.00535,0.0107
3430830420,0,0.00884
2126343341,0,0
3049236162,0.00252,0.00252
3632266321,0,0.00358
3880467338,0.00901,0
2054830460,0,0
2451955160,0,0.0035
5056388973,0,0
2590151751,0.00884,0.00413
4795712640,0.05,0.00556
5888718215,0.00922,0
2109164314,0.00388,0
4543798296,0.00556,0
3504582055,0,0
2124003695,0.01429,0.00952
5662120728,0.00571,0
4938995041,0.00289,0.00578
4793605483,0.00727,0
2872180104,0.00709,0
3017567454,0.00318,0.00318
5395278051,0.01205,0
3283896289,0.0315,0
3934366513,0.00437,0.00437
3470862526,0.01408,0
5896150023,0.00375,0.00375
4632348609,0,0.00877
1960023492,0,0
3575707778,0,0.00943
4285486486,0,0
4562150984,0.01521,0.0038
5657838085,0.00725,0
4220416631,0,0
3347782071,0.00535,0
3762416304,0,0
1867370438,0,0
4240462584,0,0.00699
4698719832,0,0
5181326694,0.00968,0.00323
5637436855,0,0
5482041906,0.00495,0
2371723085,0,0
5434194808,0.00313,0.00156
3279729072,0.00457,0
5232484831,0.00275,0.00275
1900465878,0,0
3186484818,0,0
5235058010,0.00054,0.00054
4974458936,0,0.01765
2555232121,0,0
1901638804,0.01362,0.00817
4773701652,0,0
5010202526,0,0.00641
4139551612,0.00246,0
6010442729,0.01422,0.01422
3650289538,0,0.00823
5663356080,0,0
2764032307,0.00362,0.00725
3082929950,0.00581,0
3459877778,0.00417,0
4377607713,0.00442,0
5091474158,0.03191,0.02128
5087166756,0,0.00549
3950656043,0.00511,0.00511
4161415960,0,0
5105406442,0.00458,0.00458
5581098988,0.01316,0
2780754627,0,0
4945565338,0.00488,0
4592767856,0,0
2052546076,0.00508,0
2963415759,0.01587,0.01587
4215199266,0.01161,0.00193
5949450526,0.01471,0.0049
2706412229,0,0.01408
5672768355,0.00402,0
4178906537,0.00645,0
4301120654,0.00866,0.00216
3490068159,0.00896,0.00299
2690075411,0,0
5675761589,0.00234,0.00117
1854802203,0.00465,0
5643427521,0.00562,0.00562
5248070474,0,0.00617
5082683181,0.02282,0.00415
4128983394,0.00735,0
5972618615,0.00559,0
5936406906,0.00877,0
2732221165,0.01254,0.00313
6062427137,0,0
2006892469,0,0
5159751583,0.00463,0
1949859422,0,0.0036
3291087896,0.00116,0.00233
2215259327,0,0.00643
5245994293,0,0
2293250740,0,0
3393958977,0.00308,0.00103
4908942670,0.0355,0
4121071051,0.0051,0.0102
2214402696,0,0
2803572815,0.00866,0
3005593225,0,0
5854997482,0.04688,0
4590324086,0.01608,0.00322
1967335576,0.00474,0
4623077553,0,0
4928333715,0,0
3994280563,0,0
3916817846,0.00581,0
5375983412,0,0.0122
3649001266,0.00642,0.00214
2546092468,0.00352,0.00352
3079177750,0,0
2838329947,0,0
2669434620,0,0
5512125950,0.00505,0
4023685455,0.00439,0
2441694065,0,0
3671475023,0.02273,0
4455124472,0.00211,0.00634
4663653216,0.00295,0
6020894092,0,0
2886100169,0,0.0068
5145265177,0,0.01333
2313676857,0.00417,0
6128586047,0.00461,0
6000875781,0.00658,0.00658
3522890165,0,0
5680981215,0.00787,0.00525
4970447459,0,0
5752903037,0,0
3976415798,0.0082,0
6094184748,0.01163,0
6128198396,0.00441,0
3876903947,0.00847,0
2356229924,0,0
2082353516,0,0
4592952261,0.02312,0
2808869087,0.00669,0.00334
5255219318,0.00578,0
6110849058,0.01613,0
2232071621,0,0
4032258264,0.02326,0.02326
4809461399,0,0.0087
2347980387,0.00509,0
3731769535,0.00678,0.00169
3419602934,0.0068,0
3785286402,0.01136,0.01136
3112809288,0.00741,0
5745170358,0.00444,0
5047562024,0.0023,0.0069
5869041487,0.01667,0
3868041296,0.00606,0
2727606910,0.01914,0
3490235599,0.00431,0.00431
5299528654,0.00202,0.00202
